"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"msedgewebview2","1","150","2306627596288","12763136","2572288","10480","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.BingWallpaper_8wekyb3d8bbwe\LocalState\BingWallpaper_Widget\1001\EBWebView /prefetch:4 /pfhostedapp:9e9b01e4906d32876ada638c7c2cb8e963af7984 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.BingWallpaper_8wekyb3d8bbwe\LocalState\BingWallpaper_Widget\1001\EBWebView\Crashpad --metrics-dir=C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.BingWallpaper_8wekyb3d8bbwe\LocalState\BingWallpaper_Widget\1001\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=144.0.7559.110 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=144.0.3719.104 --initial-client-data=0x17c,0x180,0x184,0x158,0x18c,0x7ff97c082c98,0x7ff97c082ca4,0x7ff97c082cb0","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.046875","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5564","8",,"False","2/6/2026 8:22:42 AM",,"22132",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10480","10480","2572288","2572288","126160","126160","2809856","2809856","12898304","12898304","2306677927936","280489984","True","Normal","2572288","2572288","4095","1",,"System.Diagnostics.ProcessThreadCollection","150","2306627596288","230158336","False",,,,"12763136","12763136",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.0156250","00:00:00.0468750","00:00:00.0312500","msedgewebview2","0","","True",,
"msedgewebview2","1","1473","2411133792256","79417344","44752896","60784","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=BingWallpaper.exe --webview-exe-version=1.0.0+0d2f81193b1c25244c15577e7386727757cfc701 --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.BingWallpaper_8wekyb3d8bbwe\LocalState\BingWallpaper_Widget\1001\EBWebView"" --noerrdialogs --allow-file-access-from-files --disable-web-security --lang=en-US --mojo-named-platform-channel-pipe=21476.22124.1189906424760136187 /pfhostedapp:9e9b01e4906d32876ada638c7c2cb8e963af7984","System.Diagnostics.Process (BingWallpaper)","Microsoft Corporation","42.359375","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5252","8",,"False","2/6/2026 8:22:42 AM",,"22268",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","60784","60784","44752896","44752896","1248608","1248608","48357376","48357376","140132352","140132352","2411261591552","1784938496","True","Normal","44752896","44752896","4095","1",,"System.Diagnostics.ProcessThreadCollection","1473","2411133792256","1657139200","False",,,,"79417344","79417344",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:19.4375000","00:00:42.3593750","00:00:22.9218750","msedgewebview2","67544","wv_1001","True",,
"msedgewebview2","1","297","3814180823040","55754752","37392384","23504","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.BingWallpaper_8wekyb3d8bbwe\LocalState\BingWallpaper_Widget\1001\EBWebView"" --webview-exe-name=BingWallpaper.exe --webview-exe-version=1.0.0+0d2f81193b1c25244c15577e7386727757cfc701 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1770394691914623 --launch-time-ticks=270487330 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=4420,i,191973838506968184,72662975429760222,2097152 --field-trial-handle=1860,i,7842764361535631090,973495359969872645,262144 --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=4228 /pfhostedapp:9e9b01e4906d32876ada638c7c2cb8e963af7984 /prefetch:1","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","4.828125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5048","8",,"False","2/6/2026 8:22:42 AM",,"22612",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","23504","23504","37392384","37392384","842344","842344","114343936","114343936","135053312","135053312","3814247718912","316760064","True","Normal","37392384","37392384","4095","1",,"System.Diagnostics.ProcessThreadCollection","297","3814180823040","249864192","False",,,,"55754752","55754752",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:01.2500000","00:00:04.8281250","00:00:03.5781250","msedgewebview2","0","","True",,
"msedgewebview2","1","240","2358571294720","27443200","9388032","16120","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --skip-read-main-dll --metrics-shmem-handle=7008,i,15023135707115516498,2267501658870208068,524288 --field-trial-handle=1804,i,7624152724396410565,2857323165372986501,262144 --variations-seed-version --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=7148 /prefetch:12 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","1.15625","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5220","8",,"False","2/6/2026 1:47:49 PM",,"22952",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16120","16120","9388032","9388032","845568","845568","9805824","9805824","27734016","27734016","2358638403584","701358080","True","Normal","9388032","9388032","4095","1",,"System.Diagnostics.ProcessThreadCollection","240","2358571294720","634249216","False",,,,"27443200","27443200",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.6406250","00:00:01.1562500","00:00:00.5156250","msedgewebview2","0","","True",,
"msedgewebview2","1","305","3814206423040","73396224","35074048","23400","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Microsoft\Office\16.0\Wef\webview2\9425a527-4474-49e7-8562-cdf141105da4_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17932.20638 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1770394691914624 --launch-time-ticks=278397683 --skip-read-main-dll --metrics-shmem-handle=6212,i,6686950203001348369,2373549590156726220,2097152 --field-trial-handle=1776,i,3027838668310614972,15452650763782034046,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=5576 /pfhostedapp:8571fc470b1fc28a32b1f8834ff08cd3f95e01f9 /prefetch:1","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.84375","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4144","8",,"False","2/6/2026 8:22:50 AM",,"23336",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","23400","23400","35074048","35074048","851384","851384","52641792","52641792","83107840","83107840","3815968161792","2037202944","True","Normal","35074048","35074048","4095","1",,"System.Diagnostics.ProcessThreadCollection","305","3814206423040","275464192","False",,,,"73396224","73396224",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.3281250","00:00:00.8437500","00:00:00.5156250","msedgewebview2","0","","True",,
"msedgewebview2","1","414","2358741782528","82538496","25497600","33040","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAAAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --use-gl=angle --use-angle=d3d11-warp-webgl --startup-read-main-dll --metrics-shmem-handle=1664,i,14847145287021628311,6753391763483259270,262144 --field-trial-handle=1804,i,7624152724396410565,2857323165372986501,262144 --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1800 /prefetch:2 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","17.46875","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6120","10",,"False","2/6/2026 1:47:30 PM",,"26420",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","33040","33040","25497600","25497600","983736","983736","43909120","43909120","173326336","173326336","2358892654592","955609088","True","AboveNormal","25497600","25497600","4095","1",,"System.Diagnostics.ProcessThreadCollection","414","2358741782528","804737024","False",,,,"82538496","82538496",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:06.2968750","00:00:17.4687500","00:00:11.1718750","msedgewebview2","0","","True",,
"msedgewebview2","1","372","2358794199040","48431104","15351808","22992","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1880,i,6274144445628563825,2999577987858495107,524288 --field-trial-handle=1804,i,7624152724396410565,2857323165372986501,262144 --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=1908 /prefetch:11 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","6.46875","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2516","8",,"False","2/6/2026 1:47:30 PM",,"28232",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22992","22992","15351808","15351808","877208","877208","25751552","25751552","59744256","59744256","2358892474368","955428864","True","Normal","15351808","15351808","4095","1",,"System.Diagnostics.ProcessThreadCollection","372","2358794199040","857153536","False",,,,"48431104","48431104",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:03.0468750","00:00:06.4687500","00:00:03.4218750","msedgewebview2","0","","True",,
"msedgewebview2","1","1560","2411089006592","180379648","73719808","61712","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --noerrdialogs --edge-webview-disable-crash-reporting=1 --embedded-browser-webview-enable-extension --disable-gpu --mojo-named-platform-channel-pipe=24476.28408.17251430317291513058 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2","System.Diagnostics.Process (WhatsApp.Root)","Microsoft Corporation","167.703125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4048","8",,"False","2/6/2026 1:47:29 PM",,"28348",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","61712","61712","73719808","73719808","1389408","1389408","146960384","146960384","252608512","252608512","2411666804736","-2104815616","True","Normal","73719808","73719808","4095","1",,"System.Diagnostics.ProcessThreadCollection","1560","2411089006592","1612353536","False",,,,"180379648","180379648",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:47.2187500","00:02:47.7031250","00:02:00.4843750","msedgewebview2","0","","True",,
"msedgewebview2","1","157","2306627596288","12685312","2551808","10480","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView /prefetch:4 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView\Crashpad --metrics-dir=C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=144.0.7559.110 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=144.0.3719.104 --initial-client-data=0x174,0x178,0x17c,0x150,0x184,0x7ff97c082c98,0x7ff97c082ca4,0x7ff97c082cb0","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5780","8",,"False","2/6/2026 1:47:29 PM",,"28364",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10480","10480","2551808","2551808","126384","126384","2727936","2727936","12804096","12804096","2306694705152","297267200","True","Normal","2551808","2551808","4095","1",,"System.Diagnostics.ProcessThreadCollection","157","2306627596288","230158336","False",,,,"12685312","12685312",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.0625000","00:00:00.1250000","00:00:00.0625000","msedgewebview2","0","","True",,
"msedgewebview2","1","393","3817801662464","304087040","223174656","57792","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=8 --time-ticks-at-unix-epoch=-1770394691914385 --launch-time-ticks=19759557327 --skip-read-main-dll --metrics-shmem-handle=5016,i,7924522412088751656,4838688892163289523,2097152 --field-trial-handle=1804,i,7624152724396410565,2857323165372986501,262144 --variations-seed-version --trace-process-track-uuid=3190708993808206286 --mojo-platform-channel-handle=4920 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2 /prefetch:1","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","208.203125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4260","4",,"False","2/6/2026 1:47:31 PM",,"28456",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","57792","57792","223174656","223174656","901144","901144","490602496","490602496","964173824","964173824","3818343387136","117460992","True","Idle","223174656","223174656","4095","1",,"System.Diagnostics.ProcessThreadCollection","393","3817801662464","-424263680","False",,,,"304087040","304087040",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:24.6250000","00:03:28.2031250","00:03:03.5781250","msedgewebview2","0","","True",,
"msedgewebview2","1","177","2358553366528","24338432","9961472","12248","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalCache\EBWebView"" --webview-exe-name=WhatsApp.Root.exe --webview-exe-version=1.0.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2228,i,11233163136011381148,15186038455668085684,524288 --field-trial-handle=1804,i,7624152724396410565,2857323165372986501,262144 --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2292 /prefetch:13 /pfhostedapp:51d1512c8beb2d33bd19d72711144001a1d322d2","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.609375","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3428","8",,"False","2/6/2026 1:47:30 PM",,"28668",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12248","12248","9961472","9961472","791112","791112","10489856","10489856","24530944","24530944","2358570143744","633098240","True","Normal","9961472","9961472","4095","1",,"System.Diagnostics.ProcessThreadCollection","177","2358553366528","616321024","False",,,,"24338432","24338432",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.2656250","00:00:00.6093750","00:00:00.3437500","msedgewebview2","0","","True",,
